WR,HR,DeltaHR,VE,BF,VO2rel,HRR,VO2
25,141,0,59407,31,24.058,71.42857143,2.093046
25,141,0,59407,30,22.432,71.42857143,1.951584
25,141,0,59744,30,23.937,71.42857143,2.082519
25,141,0,59744,30,25.457,71.42857143,2.214759
25,141,0,58435,30,24.189,71.42857143,2.104443
25,140,-1,58435,30,22.922,70.47619048,1.994214
25,140,0,57288,29,25.697,70.47619048,2.235639
25,140,0,57288,29,28.573,70.47619048,2.485851
25,139,-1,59771,29,28.206,69.52380952,2.453922
25,139,0,59771,29,27.675,69.52380952,2.407725
25,138,-1,58773,29,25.251,68.57142857,2.196837
25,138,0,58773,30,23.134,68.57142857,2.012658
25,137,-1,59926,29,22.896,67.61904762,1.991952
25,137,0,59926,29,22.659,67.61904762,1.971333
25,136,-1,59926,29,22.488,66.66666667,1.956456
25,136,0,57167,28,22.588,66.66666667,1.965156
25,135,-1,57167,28,21.746,65.71428571,1.891902
25,135,0,57167,28,14.005,65.71428571,1.218435
25,135,0,57167,28,6.2647,65.71428571,0.5450289
25,135,0,49969,28,11.794,65.71428571,1.026078
25,135,0,49969,26,35.649,65.71428571,3.101463
195,136,1,49969,24,40.675,66.66666667,3.538725
195,136,0,53423,24,36.001,66.66666667,3.132087
195,136,0,53423,24,31.327,66.66666667,2.725449
195,137,1,52074,23,29.037,67.61904762,2.526219
195,136,-1,52074,23,27.344,66.66666667,2.378928
195,136,0,51865,23,25.685,66.66666667,2.234595
195,136,0,51865,23,24.333,66.66666667,2.116971
195,135,-1,53065,23,26.476,65.71428571,2.303412
195,135,0,52337,23,27.588,65.71428571,2.400156
195,134,-1,52337,24,26.051,64.76190476,2.266437
195,134,0,54765,24,25.307,64.76190476,2.201709
195,133,-1,54765,25,25.574,63.80952381,2.224938
195,132,-1,62658,26,25.872,62.85714286,2.250864
195,132,0,62658,28,26.196,62.85714286,2.279052
195,132,0,59231,30,25.748,62.85714286,2.240076
195,132,0,59231,31,24.903,62.85714286,2.166561
195,132,0,61721,31,24.126,62.85714286,2.098962
195,132,0,61721,32,23.376,62.85714286,2.033712
195,133,1,61532,32,23.21,63.80952381,2.01927
195,133,0,61532,32,23.191,63.80952381,2.017617
195,134,1,60419,32,22.986,64.76190476,1.999782
195,135,1,60419,32,22.844,65.71428571,1.987428
195,135,0,60297,32,23.214,65.71428571,2.019618
195,135,0,60297,32,23.379,65.71428571,2.033973
195,135,0,60392,32,22.89,65.71428571,1.99143
195,135,0,60250,32,22.794,65.71428571,1.983078
195,135,0,60250,32,23.618,65.71428571,2.054766
195,135,0,59279,32,23.209,65.71428571,2.019183
195,135,0,59279,32,20.606,65.71428571,1.792722
195,136,1,59279,32,18.79,66.66666667,1.63473
25,135,-1,56877,31,19.759,65.71428571,1.719033
25,136,1,56877,31,20.575,66.66666667,1.790025
25,135,-1,55366,30,20.441,65.71428571,1.778367
25,135,0,55366,30,20.628,65.71428571,1.794636
25,135,0,56115,30,23.707,65.71428571,2.062509
25,135,0,56115,30,26.785,65.71428571,2.330295
25,134,-1,53585,30,24.189,64.76190476,2.104443
25,134,0,53585,29,21.592,64.76190476,1.878504
25,133,-1,52863,29,21.78,63.80952381,1.89486
25,133,0,52863,29,22.277,63.80952381,1.938099
25,132,-1,52189,29,22.01,62.85714286,1.91487
25,132,0,52189,29,21.695,62.85714286,1.887465
25,131,-1,51258,29,21.676,61.9047619,1.885812
25,131,0,51258,29,21.713,61.9047619,1.889031
25,131,0,51258,29,18.841,61.9047619,1.639167
25,131,0,47912,28,15.646,61.9047619,1.361202
25,131,0,47912,28,12.45,61.9047619,1.08315
25,132,1,49207,27,15.541,62.85714286,1.352067
25,132,0,49207,27,21.327,62.85714286,1.855449
25,132,0,49207,27,27.112,62.85714286,2.358744
25,132,0,46400,26,26.262,62.85714286,2.284794
25,133,1,46400,26,25.277,63.80952381,2.199099
25,133,0,47777,26,24.126,63.80952381,2.098962
25,132,-1,47777,25,22.881,62.85714286,1.990647
25,132,0,47777,25,21.934,62.85714286,1.908258
25,131,-1,48903,25,21.476,61.9047619,1.868412
25,130,-1,48903,25,21.018,60.95238095,1.828566
25,129,-1,48903,25,20.375,60,1.772625
25,129,0,46576,24,19.15,60,1.66605
25,127,-2,46576,24,17.925,58.0952381,1.559475
195,126,-1,45874,23,18.87,57.14285714,1.64169
