Time,WR,HR,VE,BF,VO2rel,HRR,VO2
455,114.5833333,131,32541.56,21,18.2779,51.1627907,1.41653725
456,115,131,32541.56,21,18.4199,51.1627907,1.42754225
457,115.4166667,131,31790.976,21,18.5619,51.1627907,1.43854725
458,115.8333333,131,31790.976,21,18.7164,51.1627907,1.450521
459,116.25,132,31757.862,20,19.0136,51.9379845,1.473554
460,116.6666667,132,31757.862,20,19.3108,51.9379845,1.496587
461,117.0833333,133,31757.862,20,19.0373,52.71317829,1.47539075
462,117.5,133,32662.978,21,18.2369,52.71317829,1.41335975
463,117.9166667,134,32662.978,21,17.4366,53.48837209,1.3513365
464,118.3333333,134,32662.978,21,16.6891,53.48837209,1.29340525
465,118.75,134,34395.944,21,18.5303,53.48837209,1.43609825
466,119.1666667,134,34395.944,21,20.3715,53.48837209,1.57879125
467,119.5833333,134,34550.476,21,21.3027,53.48837209,1.65095925
468,120,134,34550.476,22,21.6274,53.48837209,1.6761235
469,120.4166667,134,34550.476,22,21.9521,53.48837209,1.70128775
470,120.8333333,135,33987.538,22,21.6446,54.26356589,1.6774565
471,121.25,135,33987.538,22,21.1151,54.26356589,1.63642025
472,121.6666667,136,34914.73,22,20.5839,55.03875969,1.59525225
473,122.0833333,137,34914.73,22,20.0491,55.81395349,1.55380525
474,122.5,137,34914.73,22,19.5143,55.81395349,1.51235825
475,122.9166667,138,35521.82,23,18.9464,56.58914729,1.468346
476,123.3333333,138,35521.82,23,18.3778,56.58914729,1.4242795
477,123.75,137,36173.062,24,18.1489,55.81395349,1.40653975
478,124.1666667,137,36173.062,24,18.4742,55.81395349,1.4317505
479,124.5833333,136,36261.366,24,18.7995,55.03875969,1.45696125
480,125,135,36261.366,24,19.3362,54.26356589,1.4985555
481,125.4166667,135,36261.366,24,19.8964,54.26356589,1.541971
482,125.8333333,134,36559.392,24,20.3543,53.48837209,1.57745825
483,126.25,133,36559.392,24,20.7496,52.71317829,1.608094
484,126.6666667,133,36559.392,24,21.1247,52.71317829,1.63716425
485,127.0833333,133,37707.344,24,21.2672,52.71317829,1.648208
486,127.5,134,37707.344,23,21.4097,53.48837209,1.65925175
487,127.9166667,134,37707.344,23,21.015,53.48837209,1.6286625
488,128.3333333,135,37707.344,23,19.8785,54.26356589,1.54058375
489,128.75,135,37398.28,23,18.742,54.26356589,1.452505
490,129.1666667,136,37398.28,22,18.522,55.03875969,1.435455
491,129.5833333,136,37652.154,22,18.5032,55.03875969,1.433998
492,130,137,37652.154,22,18.4843,55.81395349,1.43253325
493,130.4166667,137,37652.154,22,18.4655,55.81395349,1.43107625
494,130.8333333,137,37652.154,22,18.7313,55.81395349,1.45167575
495,131.25,137,35698.428,21,18.9971,55.81395349,1.47227525
496,131.6666667,138,35698.428,21,19.5041,56.58914729,1.51156775
497,132.0833333,138,35698.428,20,21.1103,56.58914729,1.63604825
498,132.5,138,37563.85,20,22.7165,56.58914729,1.76052875
499,132.9166667,138,37563.85,20,21.9593,56.58914729,1.70184575
500,133.3333333,139,37563.85,19,19.7537,57.36434109,1.53091175
501,133.75,139,37563.85,19,17.548,57.36434109,1.35997
502,134.1666667,139,36128.91,19,15.3423,57.36434109,1.18902825
503,134.5833333,140,36128.91,19,17.1601,58.13953488,1.32990775
504,135,140,36636.658,19,19.6329,58.13953488,1.52154975
505,135.4166667,140,36636.658,19,22.1056,58.13953488,1.713184
506,135.8333333,140,36437.974,19,24.3236,58.13953488,1.885079
507,136.25,141,36437.974,20,23.6111,58.91472868,1.82986025
508,136.6666667,141,36437.974,20,22.8987,58.91472868,1.77464925
509,137.0833333,141,37287.9,20,22.4965,58.91472868,1.74347875
510,137.5,142,37287.9,20,22.4585,59.68992248,1.74053375
511,137.9166667,142,37287.9,20,22.3206,59.68992248,1.7298465
512,138.3333333,142,37034.026,21,21.7831,59.68992248,1.68819025
513,138.75,142,37034.026,21,21.2457,59.68992248,1.64654175
514,139.1666667,142,40687.604,21,21.4863,59.68992248,1.66518825
515,139.5833333,141,40687.604,22,22.0005,58.91472868,1.70503875
516,140,141,38833.22,23,22.2453,58.91472868,1.72401075
517,140.4166667,140,38833.22,23,21.5357,58.13953488,1.66901675
518,140.8333333,140,38833.22,23,20.8261,58.13953488,1.61402275
519,141.25,140,40698.642,23,20.7879,58.13953488,1.61106225
520,141.6666667,140,40698.642,24,21.236,58.13953488,1.64579
521,142.0833333,140,40698.642,24,21.7478,58.13953488,1.6854545
522,142.5,140,40389.578,24,22.4616,58.13953488,1.740774
523,142.9166667,141,40389.578,24,23.1754,58.91472868,1.7960935
524,143.3333333,142,39661.07,24,22.894,59.68992248,1.774285
525,143.75,143,39661.07,24,22.4229,60.46511628,1.73777475
526,144.1666667,144,40996.668,24,22.0392,61.24031008,1.708038
527,144.5833333,145,40996.668,24,22.0532,62.01550388,1.709123
528,145,145,43480.218,25,22.0671,62.01550388,1.71020025
529,145.4166667,146,43480.218,25,22.5244,62.79069767,1.745641
530,145.8333333,146,43480.218,25,23.502,62.79069767,1.821405
531,146.25,147,41681.024,25,23.736,63.56589147,1.83954
532,146.6666667,147,41681.024,25,23.2262,63.56589147,1.8000305
533,147.0833333,148,42519.912,25,22.9035,64.34108527,1.77502125
534,147.5,148,42519.912,25,22.9787,64.34108527,1.78084925
535,147.9166667,149,42519.912,25,23.0539,65.11627907,1.78667725
536,148.3333333,149,41625.834,25,23.3183,65.11627907,1.80716825
537,148.75,150,41625.834,25,23.7441,65.89147287,1.84016775
538,149.1666667,151,43667.864,25,24.0266,66.66666667,1.8620615
539,149.5833333,152,43667.864,25,24.0046,67.44186047,1.8603565
540,150,152,43833.434,26,23.9827,67.44186047,1.85865925
541,150.4166667,153,43833.434,26,24.762,68.21705426,1.919055
542,150.8333333,153,43833.434,25,25.6939,68.21705426,1.99127725
543,151.25,153,44506.752,25,25.2675,68.21705426,1.95823125
544,151.6666667,154,44506.752,25,24.0086,68.99224806,1.8606665
545,152.0833333,154,42707.558,25,23.056,68.99224806,1.78684
546,152.5,155,42707.558,25,23.3288,69.76744186,1.807982
547,152.9166667,155,45963.768,25,23.6015,69.76744186,1.82911625
548,153.3333333,155,45963.768,25,24.6022,69.76744186,1.9066705
549,153.75,156,45963.768,25,25.8081,70.54263566,2.00012775
550,154.1666667,156,45754.046,25,26.0761,70.54263566,2.02089775
551,154.5833333,156,45754.046,25,24.814,70.54263566,1.923085
552,155,156,45754.046,25,23.8046,70.54263566,1.8448565
553,155.4166667,156,46063.11,25,23.9465,70.54263566,1.85585375
554,155.8333333,156,46063.11,25,24.0883,70.54263566,1.86684325
555,156.25,156,45367.716,24,23.8489,70.54263566,1.84828975
556,156.6666667,156,45367.716,24,23.2577,70.54263566,1.80247175
557,157.0833333,157,45367.716,24,22.6891,71.31782946,1.75840525
558,157.5,157,46052.072,24,23.2293,71.31782946,1.80027075
559,157.9166667,158,46052.072,24,23.7696,72.09302326,1.842144
560,158.3333333,158,45378.754,24,24.005,72.09302326,1.8603875
561,158.75,158,45378.754,24,24.069,72.09302326,1.8653475
562,159.1666667,158,45378.754,24,24.133,72.09302326,1.8703075
563,159.5833333,158,46294.908,24,24.2386,72.09302326,1.8784915
564,160,158,46294.908,24,24.3559,72.09302326,1.88758225
565,160.4166667,157,45809.236,24,24.6474,71.31782946,1.9101735
566,160.8333333,157,45809.236,23,25.1434,71.31782946,1.9486135
567,161.25,157,45809.236,23,25.2658,71.31782946,1.9580995
568,161.6666667,158,46482.554,23,24.4272,72.09302326,1.893108
569,162.0833333,158,46482.554,24,23.5887,72.09302326,1.82812425
570,162.5,158,48094.102,24,23.847,72.09302326,1.8481425
571,162.9166667,158,48094.102,24,25.8948,72.09302326,2.006847
572,163.3333333,158,48590.812,24,27.9427,72.09302326,2.16555925
573,163.75,158,48590.812,24,28.2775,72.09302326,2.19150625
574,164.1666667,158,50047.828,25,28.2859,72.09302326,2.19215725
575,164.5833333,159,50047.828,25,27.9526,72.86821705,2.1663265
576,165,159,50047.828,25,27.4098,72.86821705,2.1242595
577,165.4166667,159,49970.562,25,26.9125,72.86821705,2.08571875
578,165.8333333,160,49970.562,25,26.5216,73.64341085,2.055424
579,166.25,160,50930.868,25,26.2313,73.64341085,2.03292575
580,166.6666667,160,50930.868,26,26.2977,73.64341085,2.03807175
581,167.0833333,161,52465.15,26,26.364,74.41860465,2.04321
582,167.5,161,52465.15,27,26.5685,74.41860465,2.05905875
583,167.9166667,161,51957.402,27,26.8507,74.41860465,2.08092925
584,168.3333333,161,51957.402,27,26.5661,74.41860465,2.05887275
585,168.75,161,51703.528,27,26.061,74.41860465,2.0197275
586,169.1666667,161,51703.528,27,26.0503,74.41860465,2.01889825
587,169.5833333,162,51703.528,27,26.2319,75.19379845,2.03297225
588,170,161,53624.14,27,26.4068,74.41860465,2.046527
589,170.4166667,162,53624.14,27,26.563,75.19379845,2.0586325
590,170.8333333,162,52310.618,27,26.7254,75.19379845,2.0712185
591,171.25,162,52310.618,27,26.9167,75.19379845,2.08604425
592,171.6666667,161,53116.392,27,27.0782,74.41860465,2.0985605
593,172.0833333,161,53116.392,27,27.0216,74.41860465,2.094174
594,172.5,162,52994.974,27,26.965,75.19379845,2.0897875
595,172.9166667,162,52994.974,27,26.9024,75.19379845,2.084936
596,173.3333333,162,52476.188,27,26.7962,75.19379845,2.0767055
597,173.75,162,52476.188,28,26.7128,75.19379845,2.070242
598,174.1666667,162,54650.674,28,26.7695,75.19379845,2.07463625
599,174.5833333,162,54650.674,28,27.0047,75.19379845,2.09286425
600,175,162,55831.74,29,28.053,75.19379845,2.1741075
601,175.4166667,162,55831.74,29,28.7796,75.19379845,2.230419
602,175.8333333,162,54551.332,29,29.0621,75.19379845,2.25231275
603,176.25,163,54551.332,29,28.9402,75.96899225,2.2428655
604,176.6666667,163,56527.134,30,28.4137,75.96899225,2.20206175
605,177.0833333,163,56527.134,30,27.9664,75.96899225,2.167396
606,177.5,163,56284.298,30,27.6046,75.96899225,2.1393565
607,177.9166667,163,56284.298,30,27.8685,75.96899225,2.15980875
608,178.3333333,164,56284.298,30,28.7581,76.74418605,2.22875275
609,178.75,164,54529.256,30,28.3743,76.74418605,2.19900825
610,179.1666667,164,54529.256,29,26.9059,76.74418605,2.08520725
611,179.5833333,164,54584.446,28,25.9373,76.74418605,2.01014075
612,180,165,54584.446,28,25.6048,77.51937984,1.984372
613,180.4166667,165,53911.128,28,25.2593,77.51937984,1.95759575
614,180.8333333,166,53911.128,27,24.2693,78.29457364,1.88087075
615,181.25,166,54308.496,27,23.2794,78.29457364,1.8041535
616,181.6666667,166,54308.496,27,24.5236,78.29457364,1.900579
617,182.0833333,167,54374.724,27,28.8532,79.06976744,2.236123
618,182.5,167,54374.724,28,31.4691,79.06976744,2.43885525
619,182.9166667,167,55610.98,28,31.289,79.06976744,2.4248975
620,183.3333333,168,55610.98,28,31.1544,79.84496124,2.414466
621,183.75,168,57101.11,28,31.227,79.84496124,2.4200925
622,184.1666667,169,57101.11,28,31.0634,80.62015504,2.4074135
623,184.5833333,169,59695.04,29,30.514,80.62015504,2.364835
624,185,169,60291.092,30,30.2616,80.62015504,2.345274
625,185.4166667,169,60291.092,31,30.3576,80.62015504,2.352714
626,185.8333333,170,61306.588,31,30.5361,81.39534884,2.36654775
627,186.25,170,61306.588,32,30.8113,81.39534884,2.38787575
628,186.6666667,170,62123.4,32,30.7773,81.39534884,2.38524075
629,187.0833333,171,62123.4,32,30.5372,82.17054264,2.366633
630,187.5,171,62487.654,31,30.793,82.17054264,2.3864575
631,187.9166667,171,62487.654,31,31.2229,82.17054264,2.41977475
632,188.3333333,171,63260.314,32,30.7228,82.17054264,2.381017
633,188.75,171,65004.318,32,30.2228,82.17054264,2.342267
634,189.1666667,171,65004.318,33,30.3391,82.17054264,2.35128025
635,189.5833333,171,66858.702,33,30.5239,82.17054264,2.36560225
636,190,171,66858.702,33,30.6397,82.17054264,2.37457675
637,190.4166667,172,66980.12,33,30.9969,82.94573643,2.40225975
638,190.8333333,172,66980.12,33,31.9391,82.94573643,2.47528025
639,191.25,172,68381.946,33,32.4166,82.94573643,2.5122865
640,191.6666667,172,68381.946,33,32.6949,82.94573643,2.53385475
641,192.0833333,172,68602.706,34,31.8004,82.94573643,2.464531
642,192.5,172,68602.706,34,30.8393,82.94573643,2.39004575
643,192.9166667,173,70766.154,34,30.133,83.72093023,2.3353075
644,193.3333333,173,70777.192,34,30.2227,83.72093023,2.34225925
645,193.75,173,70777.192,33,31.0471,83.72093023,2.40615025
646,194.1666667,174,69706.506,33,31.3637,84.49612403,2.43068675
647,194.5833333,174,69706.506,32,31.0841,84.49612403,2.40901775
648,195,174,69055.264,32,31.2245,84.49612403,2.41989875
649,195.4166667,175,69055.264,32,31.6223,85.27131783,2.45072825
650,195.8333333,175,69055.264,32,31.664,85.27131783,2.45396
651,196.25,175,69066.302,31,31.4684,85.27131783,2.438801
652,196.6666667,176,69066.302,30,30.8939,86.04651163,2.39427725
653,197.0833333,176,69066.302,29,30.1997,86.04651163,2.34047675
654,197.5,176,65501.028,29,29.8983,86.04651163,2.31711825
655,197.9166667,176,65501.028,28,29.6505,86.04651163,2.29791375
656,198.3333333,176,63999.86,28,28.982,86.04651163,2.246105
657,198.75,176,63999.86,27,28.2083,86.04651163,2.18614325
658,199.1666667,176,61527.348,27,27.4346,86.04651163,2.1261815
659,199.5833333,177,61527.348,27,27.8321,86.82170543,2.15698775
660,200,177,60589.118,27,28.7315,86.82170543,2.22669125
661,200.4166667,176,60589.118,27,29.3122,86.04651163,2.2716955
662,200.8333333,176,60854.03,27,29.415,86.04651163,2.2796625
663,201.25,176,60854.03,27,29.8285,86.04651163,2.31170875
664,201.6666667,176,60787.802,27,31.3434,86.04651163,2.4291135
665,202.0833333,176,60787.802,27,32.6314,86.04651163,2.5289335
666,202.5,176,60511.852,28,33.516,86.04651163,2.59749
667,202.9166667,177,62829.832,29,33.6916,86.82170543,2.611099
668,203.3333333,177,62829.832,30,33.0991,86.82170543,2.56518025
669,203.75,177,64375.152,31,32.2903,86.82170543,2.50249825
670,204.1666667,177,64375.152,31,31.3491,86.82170543,2.42955525
671,204.5833333,177,66637.942,32,30.7849,86.82170543,2.38582975
672,205,178,66637.942,32,30.4151,87.59689922,2.35717025
673,205.4166667,178,68128.072,32,31.6903,87.59689922,2.45599825
674,205.8333333,178,69971.418,33,33.485,87.59689922,2.5950875
675,206.25,179,69971.418,33,33.9564,88.37209302,2.631621
676,206.6666667,179,69971.418,33,34.025,88.37209302,2.6369375
677,207.0833333,180,68536.478,33,32.7284,89.14728682,2.536451
678,207.5,180,68470.25,33,33.0181,89.14728682,2.55890275
679,207.9166667,180,68470.25,32,35.6875,89.14728682,2.76578125
680,208.3333333,181,69651.316,32,33.4608,89.92248062,2.593212
681,208.75,181,69651.316,32,29.8533,89.92248062,2.31363075
682,209.1666667,181,71351.168,32,29.7418,89.92248062,2.3049895
683,209.5833333,181,71351.168,32,30.99,89.92248062,2.401725
684,210,182,71660.232,32,31.5641,90.69767442,2.44621775
685,210.4166667,182,71660.232,32,31.9015,90.69767442,2.47236625
686,210.8333333,182,73249.704,32,33.4129,90.69767442,2.58949975
687,211.25,182,73117.248,32,35.148,90.69767442,2.72397
688,211.6666667,182,73117.248,32,35.3751,90.69767442,2.74157025
689,212.0833333,182,76384.496,32,35.3147,90.69767442,2.73688925
690,212.5,182,76384.496,33,35.2398,90.69767442,2.7310845
691,212.9166667,182,79044.654,33,34.7644,90.69767442,2.694241
692,213.3333333,183,79044.654,34,33.7359,91.47286822,2.61453225
693,213.75,183,81649.622,34,34.4988,91.47286822,2.673657
694,214.1666667,183,83426.74,35,35.9583,91.47286822,2.78676825
695,214.5833333,183,83426.74,35,34.2992,91.47286822,2.658188
696,215,183,86208.316,35,33.432,91.47286822,2.59098
697,215.4166667,183,86208.316,35,34.1817,91.47286822,2.64908175
698,215.8333333,183,85027.25,35,34.1499,91.47286822,2.64661725
699,216.25,183,85027.25,34,33.7503,91.47286822,2.61564825
700,216.6666667,183,84066.944,34,34.3896,91.47286822,2.665194
701,217.0833333,183,84066.944,33,35.1649,91.47286822,2.72527975
702,217.5,184,84994.136,33,33.88,92.24806202,2.6257
703,217.9166667,184,84994.136,33,32.9346,92.24806202,2.5524315
704,218.3333333,184,84685.072,33,33.0647,92.24806202,2.56251425
705,218.75,184,84685.072,33,32.5114,92.24806202,2.5196335
706,219.1666667,184,84651.958,32,30.933,92.24806202,2.3973075
707,219.5833333,184,82367.092,32,31.6104,92.24806202,2.449806
708,220,185,82367.092,32,35.9682,93.02325581,2.7875355
709,220.4166667,185,81439.9,32,36.8717,93.02325581,2.85755675
710,220.8333333,185,81439.9,32,34.8327,93.02325581,2.69953425
711,221.25,185,80225.72,32,34.4878,93.02325581,2.6728045
712,221.6666667,185,80225.72,31,34.738,93.02325581,2.692195
713,222.0833333,185,80932.152,31,34.7388,93.02325581,2.692257
714,222.5,185,80932.152,32,34.5788,93.02325581,2.679857
715,222.9166667,185,80435.442,32,33.4233,93.02325581,2.59030575
716,223.3333333,185,76715.636,32,32.2678,93.02325581,2.5007545
717,223.75,186,76715.636,33,33.3756,93.79844961,2.586609
718,224.1666667,186,73503.578,34,34.6278,93.79844961,2.6836545
719,224.5833333,186,78426.526,34,35.1444,93.79844961,2.723691
720,225,186,78426.526,35,35.7219,93.79844961,2.76844725
721,225.4166667,186,79607.592,36,36.4285,93.79844961,2.82320875
722,225.8333333,186,84387.046,37,34.2697,93.79844961,2.65590175
723,226.25,186,86219.354,39,32.3067,93.79844961,2.50376925
724,226.6666667,186,86219.354,40,32.4405,93.79844961,2.51413875
725,227.0833333,186,87389.382,41,34.7342,93.79844961,2.6919005
726,227.5,186,92886.306,42,37.4789,93.79844961,2.90461475
727,227.9166667,186,92886.306,42,37.5158,93.79844961,2.9074745
728,228.3333333,187,97809.254,42,38.0817,94.57364341,2.95133175
729,228.75,187,95943.832,43,37.6451,94.57364341,2.91749525
730,229.1666667,187,95943.832,43,36.7197,94.57364341,2.84577675
731,229.5833333,187,97036.594,42,38.2789,94.57364341,2.96661475
732,230,187,96065.25,41,36.7391,94.57364341,2.84728025
733,230.4166667,187,96065.25,40,35.2833,94.57364341,2.73445575
734,230.8333333,188,97367.734,40,35.0261,95.34883721,2.71452275
735,231.25,188,103637.318,40,35.654,95.34883721,2.763185
736,231.6666667,188,103637.318,40,35.3466,95.34883721,2.7393615
737,232.0833333,188,102809.468,40,32.9438,95.34883721,2.5531445
738,232.5,188,108538.19,39,34.3675,95.34883721,2.66348125
739,232.9166667,188,108538.19,39,38.352,95.34883721,2.97228
740,233.3333333,189,110304.27,40,37.2931,96.12403101,2.89021525
741,233.75,189,109785.484,40,36.9468,96.12403101,2.863377
742,234.1666667,189,109785.484,40,37.1312,96.12403101,2.877668
743,234.5833333,189,108692.722,39,38.1861,96.12403101,2.95942275
744,235,190,108692.722,39,38.4471,96.89922481,2.97965025
745,235.4166667,190,108262.24,38,38.1081,96.89922481,2.95337775
746,235.8333333,190,108262.24,38,37.1482,96.89922481,2.8789855
747,236.25,191,103979.496,37,36.3067,97.6744186,2.81376925
748,236.6666667,191,103979.496,36,35.5028,97.6744186,2.751467
749,237.0833333,191,104917.726,36,34.7656,97.6744186,2.694334
750,237.5,191,104917.726,35,34.1978,97.6744186,2.6503295
751,237.9166667,191,99895.436,34,35.4922,97.6744186,2.7506455
752,238.3333333,191,99895.436,33,36.5727,97.6744186,2.83438425
753,238.75,191,98857.864,33,36.8946,97.6744186,2.8593315
754,239.1666667,191,100999.236,32,36.5194,97.6744186,2.8302535
755,239.5833333,191,100999.236,32,34.9052,97.6744186,2.705153
756,240,192,100414.222,32,34.2315,98.4496124,2.65294125
757,240.4166667,192,100414.222,33,34.6618,98.4496124,2.6862895
758,240.8333333,192,100138.272,33,35.5357,98.4496124,2.75401675
759,241.25,192,100502.526,33,36.7582,98.4496124,2.8487605
760,241.6666667,192,100502.526,33,37.4032,98.4496124,2.898748
761,242.0833333,192,101098.578,33,37.6176,98.4496124,2.915364
762,242.5,192,101098.578,33,35.732,98.4496124,2.76923
763,242.9166667,192,99983.74,34,35.3885,98.4496124,2.74260875
764,243.3333333,193,99983.74,34,37.7862,99.2248062,2.9284305
765,243.75,193,97279.43,34,37.5105,99.2248062,2.90706375
766,244.1666667,193,102588.708,35,36.2955,99.2248062,2.81290125
767,244.5833333,193,108814.14,36,36.0894,99.2248062,2.7969285
768,245,193,108814.14,37,35.9711,99.2248062,2.78776025
769,245.4166667,193,113781.24,38,37.4589,99.2248062,2.90306475
770,245.8333333,193,114575.976,38,39.131,99.2248062,3.0326525
771,246.25,193,118858.72,39,40.5454,99.2248062,3.1422685
772,246.6666667,193,118858.72,40,38.3424,99.2248062,2.971536
773,247.0833333,193,120823.484,42,37.6987,99.2248062,2.92164925
774,247.5,193,128627.35,42,37.9314,99.2248062,2.9396835
775,247.9166667,193,128627.35,43,38.1573,99.2248062,2.95719075
776,248.3333333,193,118152.288,43,35.7863,99.2248062,2.77343825
777,248.75,193,119443.734,43,34.1442,99.2248062,2.6461755
778,249.1666667,193,111584.678,43,39.8695,99.2248062,3.08988625
779,249.5833333,194,111584.678,43,38.3791,100,2.97438025
780,250,194,115271.37,43,38.0344,100,2.947666
781,250.4166667,194,115326.56,44,39.776,100,3.08264
782,250.8333333,194,115326.56,44,38.8614,100,3.0117585
783,251.25,194,111695.058,43,38.027,100,2.9470925
784,251.6666667,194,104542.434,43,37.584,100,2.91276
785,252.0833333,194,107544.77,43,37.623,100,2.9157825
786,252.5,194,107544.77,43,36.991,100,2.8668025
787,252.9166667,194,102367.948,44,34.6567,100,2.68589425
788,253.3333333,194,105624.158,43,33.082,100,2.563855
789,253.75,194,105624.158,43,39.4568,100,3.057902
790,254.1666667,194,102091.998,43,38.7826,100,3.0056515
